id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
UgyqGbhtJ4Xh9eZNKO14AaABAg,Bosniak Warrior,1 year ago,1534946576446,"Osama died in 2003 of cancer, the man was living off of a machine for like 7 years you really think he was shooting back at the soldiers",0,false,0,,,,,,
UgwNSoeOfJezEU2Kz8d4AaABAg,shark gamin,1 year ago,1534946576448,I'm glad Osama is dead,0,false,0,,,,,,
UgxJft8aEoLkQB5UOtB4AaABAg,Riad #57,1 year ago,1534946576450,"How does that old fart know how 





Ask that navy seal",3,false,0,,,,,,
Ugzp0Lnb4fRjrzqOpEV4AaABAg,Faizal Pesotto,1 year ago,1534946576452,they created the Osama bin laden to show how islamic judge punishment is so hard and unfare but the reality of islamic is not to judge but given them a times to buildback as good human life..this is propagandist by CIA actually..because of freemason osama is still alive...that is barack obama..look at their faces trully,0,false,0,,,,,,
UgzhiopV50KkWRY6Y-d4AaABAg,shiek rabbani,1 year ago,1534946576454,GO and ask trump who killed osama bin laden? EVEN TRUMP knows osama bin laden isnt killed but he lives in bahamas or american? TRUMP also knew that the twin tower was not bombed by osama bin laden but mossad agent and cia run by george bush senior?,0,false,0,,,,,,
UgyHEAq-Zq0QJqQAK654AaABAg,Josh Symons,1 year ago,1534946576455,"if they did kill him, why? CIA's apparently a US agency isnt it? why wojld they kill one of there own guys. wouldnt make sence. They would loose a bunch of trust from agents they have operating right now. It really doesnt matter anyway, the people that were actually responsible for it are still alive feet up in there mansion billions of dollars in the bank. Couple in the USA and a couple in Isreal.",0,true,1,,,,,,
,,,,,,,,UgyHEAq-Zq0QJqQAK654AaABAg.8diuIx3cMlv8gKQv2uwiPn,Aaron Scott,1 year ago,1534946576701,Well people don't understand the whole thing yes Bin Laden worked for CIA in the 80's when the Soviets were in the Middle EAst. After the fall of the USSR the CIA threw the Mujahadeen to the side and thats why Bin Laden hated America so much. Cause he seen they just used people to achieve their goal than would either assassinate them or bury them.,0
UgzFwU-BGsqqtcRqq3t4AaABAg,al murphy,1 year ago,1534946576458,The 9/11 Attack was a False Flag Psyop designed get us into a mindset to go to war by scapegoating Muslims to get America involved in the conflict in the ME!!!  You only need to realize that office fires cannot cause World Trade Center 7 to freefall and a Boeing 757 cannot disappear into a small entry hole at the Pentagon.,0,false,0,,,,,,
Ugzx_vrj6Q3eAbgv17t4AaABAg,Harper of Dark,1 year ago,1534946576459,"Well, you know what, ST6 went in and shot fucking Bin Laden, Obama wanna announce it, it's all fair and square. That being said, you are fake news.",0,false,0,,,,,,
UgwiiJEqNC5Yw67p4AJ4AaABAg,hofra moh,1 year ago,1534946576461,"😂😂 Threw his body in the ocean, seriously. And the worst is those people that actually swallowed the this shit.",0,false,0,,,,,,
UgxNsW0P_v-k5a43A8l4AaABAg,Jonathan Perez,1 year ago,1534946576462,Obama bin laden.,0,false,0,,,,,,
UgxzVH1t6fVWei7NWW94AaABAg,kyle69,1 year ago,1534946576464,OSAMAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,0,false,0,,,,,,
UgxKAUUtIa3HZrIz6JZ4AaABAg,John Huber,1 year ago,1534946576466,They drop the body In the ocean!!!!!,0,false,0,,,,,,
Ugx-VInX0C2awT5c1CV4AaABAg,Ev1LsPeEd,1 year ago,1534946576467,But England found him first but America told us to stand down letting him kill more it was fucking stupid,0,false,0,,,,,,
UgxnudMNQhSicBNR7oN4AaABAg,Gary Duby,1 year ago,1534946576469,Seal team 6 did,0,false,0,,,,,,
Ugzu_s0XXYmCx6PSkmN4AaABAg,Neza Hala,1 year ago,1534946577649,fuking lier,0,false,0,,,,,,
UgwidPSUFxttP-GNtx94AaABAg,areamusicale,1 year ago,1534946577652,they killed the lookalike !,0,false,0,,,,,,
UgydMU4K9rYeZ7Y2YOR4AaABAg,The Father,1 year ago,1534946577653,I’m glad the bastard is dead. I wouldn’t have put his body in the sea. I would have done what the Italians did to Mussolini,0,false,0,,,,,,
UgxIW0sBO-Bvw8dzVjp4AaABAg,Andrew Wingell,1 year ago,1534946577655,"Oh yeh..well done seals..good job done. .bout time, good fukin job done.  Who rahhhh",0,false,0,,,,,,
UgzJsFm24yrgpiXqR2x4AaABAg,Andrew Wingell,1 year ago,1534946577657,The seal who killed osama is the seal who killed osama...whys everything a fukin conspiracy nowadays. .it happened.  Deal wiv it..,0,false,0,,,,,,
Ugxrz2ytsJUvL4-W79V4AaABAg,Dennis Allan,1 year ago,1534946577659,It doesn’t matter who killed hm we just want 100% proof that he’s dead,0,false,0,,,,,,
UgygaqaohttJlfom0694AaABAg,George ツ,1 year ago,1534946577660,"i reckon he never got killed in the raid at all, i reckon he died in either 2001, or 2002, its all about politics so if the world believes hes still the no 1 most wanted insurgent, then lots more things can go on in the shadows, i believe he was a dead just under a decade until he was officially declared dead",0,false,0,,,,,,
UgydEtLAoZdL0Y_9NYR4AaABAg,LRZN,1 year ago,1534946577662,Osama bin laden,0,false,0,,,,,,
UgzJk1LEr2Sj4w823QJ4AaABAg,Oman Ojhhu,1 year ago,1534946577664,"No one knows it, Osama is alive!!",0,false,0,,,,,,
UgwJ5hrL8jljJjLDz7d4AaABAg,Max W,1 year ago,1534946577666,If this was true Trump would have brought it to light the day he took office.,0,false,0,,,,,,
UgyQnnDcSV-FLnobZop4AaABAg,Mr Fookin laser sights,1 year ago,1534946577668,Seal team six did kill osama bin Ladin and your video is inaccurate af and I’m not American .,0,false,0,,,,,,
UgzsXn4CQH2phmaBMyV4AaABAg,Tom King,1 year ago,1534946577670,He Osama had nothing to do with 911. It was a lie. We did not chase him for 10 years . You believe that the most powerful and knowledge country in the world take 10 years lmfao,0,false,0,,,,,,
UgwLuV0xgNT_S5_Bcap4AaABAg,Virtual Hidden Bot,1 year ago,1534946577672,Why dump his body in the ocean? Where are the photos no proof of a body sounds like bullshit gov to me,0,false,0,,,,,,
UgwR92u0l-6I6PT3DI94AaABAg,iloveyou1434ever,1 year ago,1534946577674,Did Osama Bin Laden ever exist?,0,false,0,,,,,,
UgyiuP_kY22TF0alAW14AaABAg,phu cue,1 year ago,1534946577675,Ha ha ! Nobody killed Bin Laden ! Pretty sure he's working at a gas station right down the road from my house !,0,false,0,,,,,,
Ugxgw3vB4GUi5pX-GPh4AaABAg,heavy meddle,1 year ago,1534946577677,"In the world today ""they"" can make anything happen. ""They"" don't care if everyone knows it's a lie",0,false,0,,,,,,
UgxRUiRrNL6WSP74OSh4AaABAg,TSGS Crew,1 year ago,1534946577679,Can they do this to Kim Hong Un,11,true,6,,,,,,
,,,,,,,,UgxRUiRrNL6WSP74OSh4AaABAg.8d6TSh7DGjq8j63--94Oey,Philip Rosenov,1 year ago,1534946577984,It will be much harder and dangerous,2
,,,,,,,,UgxRUiRrNL6WSP74OSh4AaABAg.8d6TSh7DGjq8jVgBQ8ntBn,Xamse Bile,1 year ago,1534946577986,TSGS Crew wht fc h,0
,,,,,,,,UgxRUiRrNL6WSP74OSh4AaABAg.8d6TSh7DGjq8kP7k2c0rnj,The Guy,11 months ago,1537624977989,Are you dumb,0
,,,,,,,,UgxRUiRrNL6WSP74OSh4AaABAg.8d6TSh7DGjq8kbpFdcQCD1,The PinCushionMan,11 months ago,1537624977991,TSGS Crew what has Kim Un done? Besides not being part of the Jewish banking system? I hope you're not American.,2
,,,,,,,,UgxRUiRrNL6WSP74OSh4AaABAg.8d6TSh7DGjq8kuemD6-PLU,Marshal Nazar,11 months ago,1537624977993,Ofcourse if the people have brain the same could be done to DT (trump) also,0
,,,,,,,,UgxRUiRrNL6WSP74OSh4AaABAg.8d6TSh7DGjq8ogZWj8QGbA,Stephen M,8 months ago,1545487377994,No but the bin laden story is made up just like the stories the Kim's tell North Koreans... All fake,0
UgzY920f-cVA0lZzHSl4AaABAg,Monkey Kong,1 year ago,1534946577682,This video is total bullshit garbage disregard this stupid video,0,false,0,,,,,,
Ugy9PnU2UzCrXQtshf14AaABAg,Max Myszka,1 year ago,1534946577683,"Nothing but taking credit away from the troops that risk their lives to protect the US from more attacks. I don’t care what “rumors” may be out there, but I disagree with this video and the meaning it holds",0,false,0,,,,,,
UgycvKLLy_fpeHatRwh4AaABAg,Lewis Phillipson Productions,1 year ago,1534946577685,"this video is factually wrong from the outset, they didn't dump the body in the sea straight away they carried out several tests to confirm the identity first. the government of any country does a lot of questionable things but they wouldn't release information about a classified operation if it wasn't true.",0,false,0,,,,,,
UgytiXgG6_WngMhcoih4AaABAg,Maria Janea,1 year ago,1534946578903,Osama killed by Obama,2,true,2,,,,,,
,,,,,,,,UgytiXgG6_WngMhcoih4AaABAg.8d4RxChMaQ58hU2ur8pyce,swag lad,1 year ago,1534946579239,"Reri _JB nope, he died from kidney failure",0
,,,,,,,,UgytiXgG6_WngMhcoih4AaABAg.8d4RxChMaQ58jfXQNjMATr,DemonicMonkey88,1 year ago,1534946579240,"No, he got shot by US armed forces...",0
Ugx7gMFJOLjD53ffVEt4AaABAg,LifeofRoca,1 year ago,1534946578905,The government is responsible for the 9.11,0,false,0,,,,,,
UgzmrRgDNPkuOOga6Hl4AaABAg,Muhammad Usman,1 year ago,1534946578907,",, video",0,true,1,,,,,,
,,,,,,,,UgzmrRgDNPkuOOga6Hl4AaABAg.8d2csuJqVhK8d2cwGCXEPS,Muhammad Usman,1 year ago,1534946579160,Mohammed Usman ki video,0
UgwAGJtlF4PhFgnvD3J4AaABAg,Ty,1 year ago,1534946578909,"Robert O, Neil",0,false,0,,,,,,
UgxKeUvHMft6EN0pjV54AaABAg,Moon Child,1 year ago,1534946578911,No-one he is still alive,0,false,0,,,,,,
UgwDQiB3KsRqykv54i14AaABAg,First day,1 year ago,1534946578913,first of all dude why u using videos of indian army  and indian general  in between saying them as paistani army,0,false,0,,,,,,
Ugw-Af2QVA66KIvYiKx4AaABAg,Dylan Wicklund,1 year ago,1534946578915,How did he live for so long with marfans disease well he didn't he died back in 2004 then acuired and frozen so they prolonged that war until they had to use him for election reasons and to end that war and start another YES?? NO??,0,false,0,,,,,,
Ugz2SW7cjdmYbwjwE1h4AaABAg,Ritupan Tamuli,1 year ago,1534946578917,Barak obama is great and very smart and vry good that laden is dead,2,true,1,,,,,,
,,,,,,,,Ugz2SW7cjdmYbwjwE1h4AaABAg.8cwGjMa2B778hU2oB6Q_kA,swag lad,1 year ago,1534946579156,Ritupan Tamuli except Obama and the US never killed bin laden,0
UgwBklrW3kH1i7U2tgx4AaABAg,BumShoe者清,1 year ago,1534946578919,YES!!!,0,false,0,,,,,,
UgzFuaNXezeTU2YrwEZ4AaABAg,Lara Croft,1 year ago,1534946578921,Bigfoot.,0,false,0,,,,,,
UgxCR1l2s2M7gPTZHBV4AaABAg,CON WAY,1 year ago,1534946578922,LOL IF YOU BELIEVE THAT MAN IS DEAD I WILL SELL YOU MY UFO CHEEP IDIOTS MAN,0,false,0,,,,,,
UgyhkA82cgNyXj-78It4AaABAg,tanveer khan,1 year ago,1534946578924,no i lived here in abbottabad and this was not osama bin ladin and his house is about 10 kilometer away from us it is near to the PMA military academey,0,false,0,,,,,,
UgzAHiDGQRIFucRIFyh4AaABAg,Ahmed nasri,1 year ago,1534946578926,Bitch it was me,0,false,0,,,,,,
UgwwE80KIF1Jgs5Q4nh4AaABAg,shawn Murschell,1 year ago,1534946578927,"Bin laden would have been happy ro take credit for 911, this is ehat he strived for, but he denied the credit, ans bin laden would never deny his attacks  he took credit for everyone of his attacks. But told us in plane words look into our on gov..",0,false,0,,,,,,
UgzqvycoaQ5e36hXkPR4AaABAg,Sev Clason,1 year ago,1534946578929,The person on thumbnail called NTF killed him,0,false,0,,,,,,
UgyqvwxCmUuUUZ4RWqV4AaABAg,Raido Raud,1 year ago,1534946578931,It was a twin so Osama bin Laden may be still alive!,0,false,0,,,,,,
UgxK22nbDeaN1OO2D714AaABAg,AspringLuke,1 year ago,1534946578933,MY BIRTHDAY IS THE 2ND OF MAY ;o,1,false,0,,,,,,
UgymsDdBvNWVwAT2KV54AaABAg,Hermon Aregay,1 year ago,1534946578934,"No need to be questioned for this matter. Everyone knows that he was killed by the dominant powers of this world who adopted and trained him for their own blind interest. Because of these cancers of humanity, many innocent civilians of many countires became victims of many terrorist groups. There is no any terrorist group in this word that does'nt have involvement in one way or another way either with the major dominant colonial powers or the mafia cia of the usa government that a culture of working hand in hand with gangsters, dictators and kings of many countries. Terrorists are considered as terrorists only when they divorce those dominant powers for various reasons in order to control power in societies. Phew,",0,false,0,,,,,,
UgzUJPgJkPbAts_DGJh4AaABAg,James j. Portaro,1 year ago,1534946578936,bin laden is not dead. Government lie.,0,false,0,,,,,,
UgzVyYH7KIqf0vRWiI94AaABAg,Karamjit Singh,1 year ago,1534946578938,"2:33 asshole ..don't show Indian army officer's face while mentioning Pakistan... Indians  have always fought terrorism...He is a Sikh(Indian)... don't overlook these small details... Distinguish between them...Sikhs are always related to Muslims because of their appearance...Due to this, racial crimes are being done on innocent Indians( mostly in America)who pledge to fight and uproot terrorism...Irony indeed....",0,false,0,,,,,,
UgwZf90xQOtQGxp79yp4AaABAg,Stewart Meetball,1 year ago,1534946580240,So many Butthurt Indian's in the comments,0,false,0,,,,,,
UgzjFl7hFWgQq7-xfuh4AaABAg,Andrew Ditchburn,1 year ago,1534946580242,How many towns have got a population of over 1.5million,0,false,0,,,,,,
Ugxaab9TBBCRbpc16hJ4AaABAg,Utsav Jivant,1 year ago,1534946580244,Why are you showing indian army ?? Stupid Video And Publisher !!!,1,false,0,,,,,,
Ugzw-H9DnXiB01Gi4aN4AaABAg,John,1 year ago,1534946580246,He was fed to the fish,0,false,0,,,,,,
UgxE5MmH4MLfdE12nGV4AaABAg,Fuckth Population,1 year ago,1534946580248,if these ppl with power REALLY want u dead it would be done,0,false,0,,,,,,
Ugx1TDF0lKdtb2O04rJ4AaABAg,Fuckth Population,1 year ago,1534946580250,think of all the advantages that comes with faking your death,0,false,0,,,,,,
UgyH4G9_6NCmzb2h_9J4AaABAg,NFGSuport,1 year ago,1534946580252,No killed him. He's alive and well. After 911 do You really believe anything these demons say? FOH,0,false,0,,,,,,
UgyFZ0JV_saFPR34GtN4AaABAg,Satya Mishra,1 year ago,1534946580253,"Please remove background music, it disturbs the content's",0,false,0,,,,,,
UgxTfsbvR8mGzizieD94AaABAg,Cujo,1 year ago,1534946580255,Pakistan didn't do shiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiit.,0,false,0,,,,,,
UgwDdXw9zDQf-odLR054AaABAg,Freekeno4life07 YT,1 year ago,1534946580257,thank you who did that because the 9/11 someone in my family was in there,0,false,0,,,,,,
UgycIrre1pDmvf6NMLh4AaABAg,Waqas Salheen,1 year ago,1534946580258,You just finished osama but osamanism you never can destroy.,1,false,0,,,,,,
UgzYn7JXCWhwSPPehJh4AaABAg,Terry Paul,1 year ago,1534946580260,Quiet Pakistan town of abottobad? Hahaha that's like calling a nuke a party popper,0,false,0,,,,,,
Ugzrx7vSctLpVRJMQHR4AaABAg,Wasim Ahmed,1 year ago,1534946580262,Usa country of crooks people,0,false,0,,,,,,
UgyrsP6ATbvTSj4e9It4AaABAg,• ShaZam •,1 year ago,1534946580263,Why do these videos scare me?,2,true,1,,,,,,
,,,,,,,,UgyrsP6ATbvTSj4e9It4AaABAg.8cOtltOINmN8jfX38W_mZk,DemonicMonkey88,1 year ago,1534946580574,"Because you see how easily people are swayed by words, Just look at the comment section.

Doesn't matter if they're true or not, you just have to make it sound believable~",0
Ugx6DWGPfa3WdQPBv0B4AaABAg,THANOS I WANT THE INFINITY GEM,1 year ago,1534946580266,Imagine if bin laden was alive and made a big announcement in his return. Then said I am coming for everyone. That would be scary as fuck,0,false,0,,,,,,
Ugy1NsskJr9CxZwECmx4AaABAg,DeutschesAbend,1 year ago,1534946580268,Change the s in Osama with a b and you get Obama,1,false,0,,,,,,
UgyD3DTtB-q_PMDJ8eB4AaABAg,Paul Shaw,1 year ago,1534946580270,Americans brag about everything.. they big themselves up at any given chance they get so i think its safe to say that if they did kill him they would have made a meal out of it.... instead it was all secrets secrets and dumping the body in the sea.... yeah ok..lol,0,false,0,,,,,,
UgzCX0dIBClvkWpYfiZ4AaABAg,Paddy Gallagher,1 year ago,1534946580272,"Bin laden is not dead, he is a CIA operative, and one of the richest men in the world, Don’t believe what they say it’s all fake , he’s alive",0,false,0,,,,,,
Ugw_fNfBVroezn0aJBB4AaABAg,Seyed Ibrahim,1 year ago,1534946580274,Killed By The Illuminati,0,false,0,,,,,,
UgxLLV9xy8oj5yls8uh4AaABAg,saeed arshad mufti,1 year ago,1534946580275,"Baqwas don't kills The Osama Bin Laden Anyone, Osama is the Hero of Islam",14,true,13,,,,,,
,,,,,,,,UgxLLV9xy8oj5yls8uh4AaABAg.8c9lYRFC9sS8hUY0xWDtu1,Rasaan Bukhari,1 year ago,1534946580609,rish aa Please dont spread racism! Almost all of Pakistan supports Bin Ladens killing. There are many people like the one above but you cant judge a wholle country by one person :),4
,,,,,,,,UgxLLV9xy8oj5yls8uh4AaABAg.8c9lYRFC9sS8hZruEhEq81,Gill Hill,1 year ago,1534946580611,Hussain Khan you are indian lolzzzzz you Hindu but fake Muslim name lolzzzzz,1
,,,,,,,,UgxLLV9xy8oj5yls8uh4AaABAg.8c9lYRFC9sS8hksmR8X4wI,Mohammad Saad,1 year ago,1534946580612,"rish aa dont believe this guy, he is from an idiot and is just trolling everyone.",1
,,,,,,,,UgxLLV9xy8oj5yls8uh4AaABAg.8c9lYRFC9sS8hpYOAR9nGW,Paul Frost,1 year ago,1534946580613,Hussain Khan tosser,1
,,,,,,,,UgxLLV9xy8oj5yls8uh4AaABAg.8c9lYRFC9sS8jNOKNZNY6t,Nicole Dugan,1 year ago,1534946580615,He is not hero of Islam. He was violent and did haram things. He himself was haram. He had no heart for people and health. No.,2
,,,,,,,,UgxLLV9xy8oj5yls8uh4AaABAg.8c9lYRFC9sS8jNOLk8_ijl,Nicole Dugan,1 year ago,1534946580617,rish aa don't be racist,1
,,,,,,,,UgxLLV9xy8oj5yls8uh4AaABAg.8c9lYRFC9sS8jOs1RxrzYb,Abdallah Ibrahim,1 year ago,1534946580618,Hussain Khan hey hey shut the fuck up. Me as a Muslim don't think that Osama bin Laden is a hero he just a fucking psychopath and dumb fuck who made almost the whole world think that Islam is a terrorist religion,1
,,,,,,,,UgxLLV9xy8oj5yls8uh4AaABAg.8c9lYRFC9sS8jOsisVMI9y,Nicole Dugan,1 year ago,1534946580619,Abdallah Ibrahim you understand Mashallah! Refrain from the foul language and remember that one person on the internet won't define us as Muslims! Good day/night to you brother! Assalamualaikum!,2
,,,,,,,,UgxLLV9xy8oj5yls8uh4AaABAg.8c9lYRFC9sS8jOv-j4vGJS,Abdallah Ibrahim,1 year ago,1534946580621,Nicole Dugan thank you Good day/night to you too and alsalamualikum,0
,,,,,,,,UgxLLV9xy8oj5yls8uh4AaABAg.8c9lYRFC9sS8jS8Sd1AJGY,Anwar Taher Numan,1 year ago,1534946580622,He isn't! Fk off,0
,,,,,,,,UgxLLV9xy8oj5yls8uh4AaABAg.8c9lYRFC9sS8jV4CuC6pCU,Underwolf,1 year ago,1534946580910,I see no mention of race.,0
,,,,,,,,UgxLLV9xy8oj5yls8uh4AaABAg.8c9lYRFC9sS8lWYAy_OUvP,Laban Katotishio,11 months ago,1537624980911,Hussain Khan,0
,,,,,,,,UgxLLV9xy8oj5yls8uh4AaABAg.8c9lYRFC9sS8ncI1912hqi,Yug Pratap,9 months ago,1542895380913,Hussain Khan teri maa ki chut saale,0
UgzJJeOjLm3SiQ76NU94AaABAg,Nick Jordan,1 year ago,1534946582342,Osama bin laden died of kidney failure in the Afghan mountains in 2003,0,false,0,,,,,,
UgyEiflg9-4iiPjp-vl4AaABAg,Speedy Boi,1 year ago,1534946582345,This is bullshit in the actual documentary its said the raid was 40 minutes and bin laden was killed at the 40 minute mark,0,false,0,,,,,,
UgzGnmX9WJA4GU5_QcB4AaABAg,albanischer SS - Soldat КОСОВО ЈЕ АЛБАНИЈА,1 year ago,1534946582348,"What USA did:
Did Isis
Did Al Qaida
Did Al Nusra
Did Taliban
Islam is bad",0,false,0,,,,,,
UgzClsU4A_ySvZgLUm54AaABAg,brick studios,1 year ago,1534946582351,This is BS they killed him that night,0,false,0,,,,,,
UgyqL0yiA4M1AsceB_54AaABAg,random guy,1 year ago,1534946582354,"Actually you called Osama by is fathers name



Bin Laden Is a fathers name",3,false,0,,,,,,
UgzzLTxN0sh0ZQKerNJ4AaABAg,jaleel Wright,1 year ago,1534946582357,finly,0,false,0,,,,,,
Ugzq1wh0tfv9vd1C8xZ4AaABAg,8 CAP,1 year ago,1534946582359,"My theory is that Osama is still alive in one of the USA’s secret prisons(those one who no one knows a about) 
Ghost Prisons",0,false,0,,,,,,
Ugx5ipNcO9MJv-Vv8Ex4AaABAg,Adam,1 year ago,1534946582362,By Obama,0,false,0,,,,,,
UgxpUIpCXURBCCuW07Z4AaABAg,Mohsin The Gamer,1 year ago,1534946582365,I live in abbottabad guys,0,false,0,,,,,,
UgzPFEvL8BRnVywvthJ4AaABAg,Blue Dragon,1 year ago,1534946582368,"Okay, Indian officers, they run Pakistan, 9/11 never happened, and the fucking tooth fairy killed Osama, I love when shitty people try to make a viral video of bull shit, especially on something that happened in 2011, haha, 3 years after Osamas death, not only is it late, but the dumbass had the wrong country, take like this, people are stupid, the US would not go public with a lie that big, and they aren’t that stupid either, do you even know the shit seals go through in training, they are killing machines, and I believe they fucking murdered the shit out of Osama, the fucking end, dip shits",0,false,0,,,,,,
